gw,team,name,mins,rating,sot,shots,bcc,bcm,kp,xg,xa,g,a,tkl,intc,clr,saves,gprev,penWon,player,fpl_id,fpl_mins,fG,fA,fxg,fxa,Pts,CS,dc,bps,fpl_saves,team_xga,xgot,starts
2,Brighton,Maxim De Cuyper,90,6.3,0,1,0,0,1,0.0317,0.0504575,0,0,0,1,1,0,0.0,0,Maxim De Cuyper,115,90,0,0,0.03,0.05,0,0,2,-2,0,2.93,0.0,1
2,Brighton,Olivier Boscagli,90,6.8,1,1,1,0,1,0.0498,0.108023,0,0,0,1,1,0,0.0,0,Olivier Boscagli,114,90,0,0,0.05,0.11,-1,0,3,-2,0,2.93,0.4201,1
2,Brighton,Pascal Groß,90,7.4,1,1,1,0,2,0.0529,0.109399,1,0,1,0,1,0,0.0,0,Pascal Groß,124,90,1,1,0.05,0.11,13,0,6,46,0,2.93,0.0581,1
2,Brighton,Promise David,10,6.4,0,0,0,0,0,0.0,0.00245603,0,0,0,0,0,0,0.0,0,Promise David,594,10,0,0,0.0,0.0,1,0,0,3,0,2.93,0.0,0
2,Chelsea,Cole Palmer,90,7.8,1,4,0,1,2,0.6598,0.130251,1,0,2,1,1,0,0.0,0,Cole Palmer,154,90,1,0,0.66,0.13,7,0,8,28,0,1.41,0.291,1
2,Chelsea,Emiliano Martínez,90,8.1,0,0,1,0,2,0.0,0.0143322,0,0,0,0,1,4,-0.393,0,Emiliano Martínez,28,90,0,0,0.0,0.01,2,0,0,18,4,1.41,0.0,1
2,Chelsea,Jorrel Hato,90,7.0,0,0,1,0,2,0.0,0.0636669,0,1,2,1,3,0,0.0,0,Jorrel Hato,148,90,0,1,0.0,0.06,4,0,6,12,0,1.41,0.0,1
2,Chelsea,Josh Acheampong,22,6.3,0,0,0,0,0,0.0,0.0002929,0,0,1,0,2,0,0.0,0,Josh Acheampong,151,22,0,0,0.0,0.0,1,0,3,-1,0,1.41,0.0,0
2,Chelsea,João Pedro,90,8.3,2,5,0,1,2,1.2265,0.0358295,1,1,1,0,0,0,0.0,0,João Pedro,165,90,1,1,1.23,0.04,9,0,3,44,0,1.41,0.8037,1
2,Chelsea,Levi Colwill,72,6.3,0,0,0,0,0,0.0,0.00129445,0,0,1,2,6,0,0.0,0,Levi Colwill,149,71,0,0,0.0,0.0,1,0,9,2,0,1.41,0.0,1
2,Chelsea,Malo Gusto,90,6.4,0,0,0,0,0,0.0,0.00878535,0,0,1,1,3,0,0.0,0,Malo Gusto,144,90,0,0,0.0,0.01,1,0,5,-1,0,1.41,0.0,1
2,Chelsea,Maxence Lacroix,90,6.2,0,1,0,0,0,0.0209,0.00069559,0,0,1,0,8,0,0.0,0,Maxence Lacroix,200,90,0,0,0.02,0.0,1,0,9,-3,0,1.41,0.0,1
2,Chelsea,Moisés Caicedo,14,6.6,0,0,0,0,0,0.0,0.00020369,0,0,0,0,0,0,0.0,0,Moisés Caicedo,159,13,0,0,0.0,0.0,1,0,0,3,0,1.41,0.0,0
2,Chelsea,Morgan Rogers,90,8.0,0,3,2,0,4,0.1366,1.00855,0,1,1,0,1,0,0.0,0,Morgan Rogers,40,90,0,1,0.14,1.01,5,0,5,28,0,1.41,0.0,1
2,Chelsea,Pedro Neto,68,8.1,2,2,1,1,2,0.4081,0.325498,1,0,0,1,2,0,0.0,0,Pedro Neto,156,67,1,0,0.41,0.33,7,0,4,32,0,1.41,0.5326,1
2,Chelsea,Pep Chavarría,18,6.4,0,0,0,0,0,0.0,0.0199382,0,0,1,0,2,0,0.0,0,Pep Chavarría,583,18,0,0,0.0,0.02,1,0,3,1,0,1.41,0.0,0
2,Chelsea,Reece James,22,6.2,0,0,0,0,0,0.0,0.002306,0,0,0,0,0,0,0.0,0,Reece James,142,22,0,0,0.0,0.0,1,0,0,-1,0,1.41,0.0,0
2,Chelsea,Roméo Lavia,68,7.5,1,1,0,0,0,0.5405,0.00357208,1,0,1,1,2,0,0.0,0,Roméo Lavia,161,67,1,0,0.54,0.0,7,0,7,32,0,1.41,0.9731,1
2,Chelsea,Valentín Barco,8,6.2,0,1,0,0,0,0.0416,0.0,0,0,0,1,0,0,0.0,0,Valentín Barco,568,8,0,0,0.04,0.0,1,0,1,1,0,1.41,0.0,0
2,Chelsea,Wesley Fofana,68,6.4,0,0,0,0,0,0.0,0.00969153,0,0,0,1,7,0,0.0,0,Wesley Fofana,145,67,0,0,0.0,0.01,0,0,9,-2,0,1.41,0.0,1
2,Coventry City,Aurèle Amenda,90,7.0,0,1,0,0,0,0.0154,0.0372895,0,0,0,0,4,0,0.0,0,Aurèle Amenda,182,90,0,0,0.02,0.04,1,0,4,4,0,0.72,0.0,1
2,Coventry City,Bobby Thomas,78,7.2,0,0,0,0,0,0.0,0.00555881,0,0,0,0,9,0,0.0,0,Bobby Thomas,173,77,0,0,0.0,0.01,8,1,9,28,0,0.72,0.0,1
2,Coventry City,Brandon Thomas-Asante,32,6.4,0,0,0,0,0,0.0,0.00417522,0,0,0,0,0,0,0.0,0,Brandon Thomas-Asante,194,32,0,0,0.0,0.0,1,0,2,5,0,0.72,0.0,0
2,Coventry City,Caleb Yirenkyi,71,7.0,0,1,0,0,1,0.0344,0.129152,0,0,0,0,3,0,0.0,0,Caleb Yirenkyi,575,70,0,0,0.03,0.13,3,1,7,17,0,0.72,0.0,1
2,Coventry City,Carl Rushworth,90,6.3,0,0,0,0,0,0.0,0.00139516,0,0,0,0,1,1,-0.496,0,Carl Rushworth,110,90,0,0,0.0,0.0,2,0,0,10,1,0.72,0.0,1
2,Coventry City,Ephron Mason-Clark,58,6.5,0,0,0,0,1,0.0,0.0556469,0,0,0,0,2,0,0.0,0,Ephron Mason-Clark,186,57,0,0,0.0,0.06,1,0,4,4,0,0.72,0.0,1
2,Coventry City,Ethan Pinnock,12,6.4,0,0,0,0,0,0.0,0.00324977,0,0,0,0,2,0,0.0,0,Ethan Pinnock,91,12,0,0,0.0,0.0,1,0,2,-1,0,0.72,0.0,0
2,Coventry City,Gustavo Hamer,19,6.4,0,0,0,0,0,0.0,0.0163764,0,0,0,0,0,0,0.0,0,Gustavo Hamer,584,19,0,0,0.0,0.02,1,0,0,2,0,0.72,0.0,0
2,Coventry City,Jack Rudoni,71,6.5,0,1,0,0,2,0.0579,0.0889671,0,0,1,1,0,0,0.0,0,Jack Rudoni,183,70,0,0,0.06,0.09,3,1,6,12,0,0.72,0.0,1
2,Coventry City,Jay DaSilva,90,7.0,1,1,0,0,0,0.1831,0.0454527,0,0,2,1,0,0,0.0,0,Jay DaSilva,176,90,0,0,0.18,0.05,2,0,3,15,0,0.72,0.3251,1
2,Coventry City,Loum Tchaouna,59,7.1,0,1,0,0,1,0.0544,0.134251,0,0,1,0,2,0,0.0,0,Loum Tchaouna,190,58,0,0,0.05,0.13,1,0,6,7,0,0.72,0.0,1
2,Coventry City,Matt Grimes,90,6.8,0,1,0,0,1,0.0062,0.0380695,0,0,0,0,1,0,0.0,0,Matt Grimes,184,90,0,0,0.01,0.04,2,0,10,14,0,0.72,0.0,1
2,Coventry City,Milan van Ewijk,90,6.6,0,0,0,0,2,0.0,0.187447,0,0,1,0,1,0,0.0,0,Milan van Ewijk,175,90,0,0,0.0,0.19,2,0,2,15,0,0.72,0.0,1
2,Coventry City,Taiwo Awoniyi,90,6.9,2,4,0,1,2,0.9255,0.0319384,0,0,0,0,1,0,0.0,0,Taiwo Awoniyi,492,90,0,0,0.93,0.03,2,0,3,6,0,0.72,1.0009,1
2,Coventry City,Tatsuhiro Sakamoto,31,6.6,0,1,0,0,0,0.0152,0.0170413,0,0,2,0,0,0,0.0,0,Tatsuhiro Sakamoto,185,31,0,0,0.02,0.02,1,0,4,8,0,0.72,0.0,0
2,Coventry City,Victor Torp,19,6.3,0,0,0,0,0,0.0,0.00527154,0,0,0,0,0,0,0.0,0,Victor Torp,188,19,0,0,0.0,0.01,1,0,2,2,0,0.72,0.0,0
2,Crystal Palace,Adam Wharton,90,7.2,0,0,1,0,2,0.0,0.0678373,0,0,4,0,0,0,0.0,0,Adam Wharton,210,90,0,0,0.0,0.07,2,0,7,21,0,2.21,0.0,1
2,Crystal Palace,Anan Khalaili,75,7.5,0,1,0,0,0,0.0158,0.00319578,0,0,10,2,2,0,0.0,0,Anan Khalaili,588,74,0,0,0.02,0.0,2,0,14,9,0,2.21,0.0,1
2,Crystal Palace,Axel Disasi,16,6.5,0,0,0,0,0,0.0,1.026e-05,0,0,1,0,0,0,0.0,0,Axel Disasi,153,16,0,0,0.0,0.0,1,0,1,-2,0,2.21,0.0,0
2,Crystal Palace,Chris Richards,90,5.9,1,1,0,0,0,0.037,0.00189175,0,0,2,2,2,0,0.0,0,Chris Richards,202,90,0,0,0.04,0.0,0,0,6,-4,0,2.21,0.046,1
2,Crystal Palace,Daichi Kamada,90,7.3,0,1,0,0,0,0.0461,0.0228594,0,0,6,0,1,0,0.0,0,Daichi Kamada,214,90,0,0,0.05,0.02,2,0,9,21,0,2.21,0.0,1
2,Crystal Palace,Dean Henderson,90,6.7,0,0,0,0,0,0.0,2.189e-05,0,0,0,0,2,4,-0.917,0,Dean Henderson,198,90,0,0,0.0,0.0,1,0,0,4,4,2.21,0.0,1
2,Crystal Palace,Dwight McNeil,22,6.4,0,0,0,0,0,0.0,0.00143481,0,0,0,1,0,0,0.0,0,Dwight McNeil,241,22,0,0,0.0,0.0,1,0,2,2,0,2.21,0.0,0
2,Crystal Palace,Eddie Nketiah,68,6.3,0,2,0,1,1,0.3623,0.00326366,0,0,2,1,0,0,0.0,0,Eddie Nketiah,224,67,0,0,0.36,0.0,2,0,6,8,0,2.21,0.0,1
2,Crystal Palace,Evann Guessand,27,6.4,0,0,0,0,0,0.0,0.00758722,0,0,0,0,1,0,0.0,0,Evann Guessand,42,27,0,0,0.0,0.01,1,0,1,3,0,2.21,0.0,0
2,Crystal Palace,Jaydee Canvot,90,6.3,0,0,0,0,0,0.0,0.00460976,0,0,1,0,4,0,0.0,0,Jaydee Canvot,203,90,0,0,0.0,0.0,0,0,7,-1,0,2.21,0.0,1
2,Crystal Palace,Jørgen Strand Larsen,63,7.6,0,1,0,1,0,0.0471,0.00091236,0,0,1,0,1,0,0.0,0,Jørgen Strand Larsen,222,62,0,0,0.05,0.0,2,0,4,13,0,2.21,0.0,1
2,Crystal Palace,Takehiro Tomiyasu,74,5.7,0,0,0,0,0,0.0,0.00134307,0,0,1,3,4,0,0.0,0,Takehiro Tomiyasu,577,73,0,0,0.0,0.0,1,0,8,-3,0,2.21,0.0,1
2,Crystal Palace,Tyrick Mitchell,90,6.6,0,2,1,1,2,0.1055,0.15906,0,0,2,1,2,0,0.0,0,Tyrick Mitchell,204,90,0,0,0.11,0.16,0,0,5,-8,0,2.21,0.0,1
2,Crystal Palace,Yéremy Pino,68,6.9,0,1,1,0,2,0.0502,0.0714621,0,0,2,1,1,0,0.0,0,Yéremy Pino,211,67,0,1,0.05,0.07,5,0,10,27,0,2.21,0.0,1
2,Crystal Palace,Zavier Gozo,22,6.3,0,0,0,0,0,0.0,0.00063582,0,0,1,0,0,0,0.0,0,Zavier Gozo,595,22,0,0,0.0,0.0,1,0,1,3,0,2.21,0.0,0
2,Crystal Palace,Óscar Mingueza,15,6.3,0,0,0,0,0,0.0,0.00040054,0,0,1,0,0,0,0.0,0,Óscar Mingueza,207,15,0,0,0.0,0.0,1,0,1,1,0,2.21,0.0,0
2,Everton,Beto,20,6.7,0,1,0,0,0,0.0375,0.00454554,0,0,0,0,0,0,0.0,0,Beto,248,20,0,0,0.04,0.0,1,0,1,2,0,2.16,0.0,0
2,Everton,Brennan Johnson,28,6.3,0,0,0,0,0,0.0,5.41e-06,0,0,1,0,0,0,0.0,0,Brennan Johnson,209,28,0,0,0.0,0.0,1,0,2,1,0,2.16,0.0,0
2,Everton,Carlos Alcaraz,8,6.3,0,1,0,0,0,0.0314,0.0185343,0,0,0,0,0,0,0.0,0,Carlos Alcaraz,243,4,0,0,0.03,0.02,0,0,0,-2,0,2.16,0.0,0
2,Everton,Harrison Armstrong,86,6.4,0,0,1,0,1,0.0,0.0318719,0,0,3,2,1,0,0.0,0,Harrison Armstrong,244,86,0,0,0.0,0.03,2,0,9,12,0,2.16,0.0,1
2,Everton,Hayden Hackney,28,6.6,0,0,0,0,0,0.0,0.0115432,0,0,0,1,0,0,0.0,0,Hayden Hackney,247,28,0,0,0.0,0.01,1,0,3,3,0,2.16,0.0,0
2,Everton,Iliman Ndiaye,90,6.8,1,2,0,0,1,0.0195,0.071296,0,0,1,2,3,0,0.0,0,Iliman Ndiaye,237,90,0,0,0.02,0.07,4,0,13,16,0,2.16,0.0798,1
2,Everton,James Garner,62,6.6,0,0,0,0,0,0.0,0.00490287,0,0,3,0,0,0,0.0,0,James Garner,239,61,0,0,0.0,0.0,1,0,10,9,0,2.16,0.0,1
2,Everton,James Tarkowski,90,8.1,1,1,0,0,1,0.0951,0.00597418,1,0,1,3,5,0,0.0,0,James Tarkowski,229,90,1,0,0.1,0.01,12,0,10,27,0,2.16,0.3078,1
2,Everton,Jarrad Branthwaite,90,6.3,1,1,0,1,0,0.085,0.00517619,0,0,1,2,9,0,0.0,0,Jarrad Branthwaite,230,90,0,0,0.09,0.01,4,0,12,6,0,2.16,0.1272,1
2,Everton,Jordan Pickford,90,7.3,0,0,0,0,0,0.0,0.00018187,0,0,0,0,4,4,0.8975,0,Jordan Pickford,226,90,0,0,0.0,0.0,3,0,0,22,4,2.16,0.0,1
2,Everton,Kiernan Dewsbury-Hall,90,7.1,1,2,1,0,4,0.0639,0.155676,0,0,3,0,0,0,0.0,0,Kiernan Dewsbury-Hall,236,90,0,0,0.06,0.16,2,0,10,24,0,2.16,0.0,1
2,Everton,Merlin Röhl,86,6.3,0,0,0,0,0,0.0,0.0106992,0,0,3,0,2,0,0.0,0,Merlin Röhl,246,85,0,0,0.0,0.01,2,0,9,13,0,2.16,0.0,1
2,Everton,Thierno Barry,70,6.7,2,3,0,2,1,1.4833,0.00295865,0,0,0,0,2,0,0.0,0,Thierno Barry,249,69,0,0,1.48,0.0,2,0,3,6,0,2.16,0.8814,1
2,Everton,Tim Iroegbunam,8,6.5,0,0,0,0,0,0.0,0.00019866,0,0,0,0,0,0,0.0,0,Tim Iroegbunam,240,4,0,0,0.0,0.0,1,0,0,2,0,2.16,0.0,0
2,Everton,Tyrique George,62,6.6,1,2,0,0,1,0.0464,0.00779595,0,0,1,0,0,0,0.0,0,Tyrique George,242,61,0,0,0.05,0.01,2,0,2,12,0,2.16,0.0101,1
2,Everton,Vitaliy Mykolenko,90,6.9,0,0,0,0,0,0.0,0.00564769,0,0,1,1,6,0,0.0,0,Vitaliy Mykolenko,233,90,0,0,0.0,0.01,4,0,12,7,0,2.16,0.0,1
2,Fulham,Alex Iwobi,90,7.3,0,1,1,0,2,0.0147,0.402793,0,0,1,0,1,0,0.0,0,Alex Iwobi,261,90,0,0,0.01,0.4,2,0,4,20,0,2.02,0.0,1
2,Fulham,Antonee Robinson,90,6.4,0,0,0,0,0,0.0,0.0240163,0,0,3,0,0,0,0.0,0,Antonee Robinson,254,90,0,0,0.0,0.02,2,0,3,10,0,2.02,0.0,1
2,Fulham,Bernd Leno,90,5.9,0,0,0,0,0,0.0,0.00046257,0,0,0,0,2,3,0.3319,0,Bernd Leno,250,90,0,0,0.0,0.0,3,0,0,11,3,2.02,0.0,1
2,Fulham,Calvin Bassey,90,6.9,0,0,0,0,0,0.0,0.0103994,0,0,1,2,4,0,0.0,0,Calvin Bassey,257,90,0,0,0.0,0.01,2,0,7,13,0,2.02,0.0,1
2,Fulham,César Palacios,76,6.5,0,1,0,0,0,0.0241,0.00474774,0,0,0,1,2,0,0.0,0,César Palacios,570,75,0,0,0.02,0.0,1,0,9,6,0,2.02,0.0,1
2,Fulham,Emile Smith Rowe,14,6.5,0,1,0,0,2,0.0581,0.0242117,0,0,0,0,0,0,0.0,0,Emile Smith Rowe,262,14,0,0,0.06,0.02,1,0,1,5,0,2.02,0.0,0
2,Fulham,Gonzalo García,90,6.4,0,3,0,1,0,0.2697,0.012861,0,0,0,0,1,0,0.0,0,Gonzalo García,569,90,0,0,0.27,0.01,2,0,4,2,0,2.02,0.0,1
2,Fulham,Joachim Andersen,90,6.6,0,0,0,0,1,0.0,0.0375425,0,0,0,1,7,0,0.0,0,Joachim Andersen,253,90,0,0,0.0,0.04,1,0,8,4,0,2.02,0.0,1
2,Fulham,Joshua King,90,5.8,0,2,0,1,0,0.4696,0.0349638,0,0,2,0,0,0,0.0,0,Joshua King,268,90,0,0,0.47,0.03,2,0,4,8,0,2.02,0.0,1
2,Fulham,Kevin,12,6.5,0,0,0,0,0,0.0,0.0378906,0,0,0,0,0,0,0.0,0,Kevin,263,7,0,0,0.0,0.04,1,0,0,2,0,2.02,0.0,0
2,Fulham,Oscar Bobb,68,6.4,0,0,0,0,1,0.0,0.00926864,0,0,2,1,0,0,0.0,0,Oscar Bobb,264,67,0,0,0.0,0.01,3,1,5,8,0,2.02,0.0,1
2,Fulham,Ryan Sessegnon,22,6.8,0,1,0,0,0,0.021,0.124482,0,0,1,0,0,0,0.0,0,Ryan Sessegnon,269,22,0,0,0.02,0.12,1,0,1,3,0,2.02,0.0,0
2,Fulham,Sander Berge,83,6.3,0,0,1,0,2,0.0,0.196364,0,0,0,0,0,0,0.0,0,Sander Berge,265,82,0,0,0.0,0.2,2,0,2,14,0,2.02,0.0,1
2,Fulham,Shea Charles,22,6.5,0,2,0,0,0,0.0906,0.0314384,0,0,0,1,0,0,0.0,0,Shea Charles,580,22,0,0,0.09,0.03,1,0,2,2,0,2.02,0.0,0
2,Fulham,Timothy Castagne,68,6.6,0,0,0,0,0,0.0,0.00108415,0,0,1,1,0,0,0.0,0,Timothy Castagne,258,67,0,0,0.0,0.0,6,1,2,18,0,2.02,0.0,1
2,Hull City,Cody Drameh,45,6.8,0,0,0,0,0,0.0,0.00078986,0,0,0,1,2,0,0.0,0,Cody Drameh,281,45,0,0,0.0,0.0,1,0,3,4,0,1.29,0.0,0
2,Hull City,Elliot Stroud,59,6.3,0,1,0,0,0,0.0141,0.00590298,0,0,0,1,1,0,0.0,0,Elliot Stroud,576,58,0,0,0.01,0.01,0,0,7,-2,0,1.29,0.0,1
2,Hull City,Hidemasa Morita,45,6.8,0,0,0,0,1,0.0,0.0014333,0,0,0,0,1,0,0.0,0,Hidemasa Morita,563,45,0,0,0.0,0.0,1,0,3,6,0,1.29,0.0,1
2,Hull City,John Egan,90,7.3,0,0,0,0,0,0.0,0.00341799,0,0,1,2,10,0,0.0,0,John Egan,277,90,0,0,0.0,0.0,9,1,13,25,0,1.29,0.0,1
2,Hull City,Konstantinos Tzolakis,90,8.2,0,0,0,0,0,0.0,0.00086331,0,0,0,0,0,3,1.3259,0,Konstantinos Tzolakis,572,90,0,0,0.0,0.0,10,1,0,32,3,1.29,0.0,1
2,Hull City,Lewie Coyle,45,6.8,0,0,0,0,0,0.0,0.00158812,0,0,0,1,3,0,0.0,0,Lewie Coyle,280,45,0,0,0.0,0.0,0,0,4,2,0,1.29,0.0,1
2,Hull City,Liam Millar,31,7.6,1,3,0,0,0,0.5775,0.0048114,1,0,0,0,0,0,0.0,0,Liam Millar,287,31,1,0,0.58,0.0,6,0,1,24,0,1.29,0.3353,0
2,Hull City,Lucas Gourna-Douath,45,6.8,0,0,0,0,0,0.0,0.0102647,0,0,3,0,0,0,0.0,0,Lucas Gourna-Douath,589,45,0,0,0.0,0.01,1,0,6,6,0,1.29,0.0,0
2,Hull City,Lucas Herrington,31,6.7,0,0,0,0,0,0.0,0.00064109,0,0,0,0,1,0,0.0,0,Lucas Herrington,585,31,0,0,0.0,0.0,1,0,1,3,0,1.29,0.0,0
2,Hull City,Mohamed Ali Cho,13,6.5,0,0,0,0,0,0.0,0.00115941,0,0,0,0,0,0,0.0,0,Mohamed Ali Cho,617,7,0,0,0.0,0.0,1,0,0,3,0,1.29,0.0,0
2,Hull City,Mohamed Belloumi,83,6.7,0,1,1,0,1,0.1161,0.016684,0,1,2,2,1,0,0.0,0,Mohamed Belloumi,286,82,0,1,0.12,0.02,6,1,10,23,0,1.29,0.0,1
2,Hull City,Nobel Mendy,59,7.3,1,1,0,0,0,0.0107,0.00283616,0,0,2,0,5,0,0.0,0,Nobel Mendy,586,58,0,0,0.01,0.0,1,0,9,9,0,1.29,0.1687,1
2,Hull City,Oli McBurnie,90,6.4,0,0,0,0,1,0.0,0.0128953,0,0,0,0,0,0,0.0,0,Oli McBurnie,295,90,0,0,0.0,0.01,1,1,4,7,0,1.29,0.0,1
2,Hull City,Regan Slater,90,6.6,0,0,0,0,0,0.0,0.0062874,0,0,4,0,2,0,0.0,0,Regan Slater,290,90,0,0,0.0,0.01,2,1,10,6,0,1.29,0.0,1
2,Hull City,Ryan Giles,90,7.0,0,0,0,0,1,0.0,0.0749843,0,0,1,0,1,0,0.0,0,Ryan Giles,282,90,0,0,0.0,0.07,6,1,2,21,0,1.29,0.0,1
2,Hull City,Semi Ajayi,90,7.2,0,0,0,0,0,0.0,0.00369983,0,0,2,0,5,0,0.0,0,Semi Ajayi,279,90,0,0,0.0,0.0,6,1,7,24,0,1.29,0.0,1
2,Ipswich Town,Abdoul Ouattara,17,6.3,0,0,0,0,0,0.0,0.00098231,0,0,0,0,0,0,0.0,0,Abdoul Ouattara,592,17,0,0,0.0,0.0,1,0,0,-1,0,4.77,0.0,0
2,Ipswich Town,Abdul Fatawu Issahaku,83,6.4,0,0,2,0,3,0.0,0.219633,0,1,1,0,1,0,0.0,0,Abdul Fatawu Issahaku,315,82,0,1,0.0,0.22,4,0,4,25,0,4.77,0.0,1
2,Ipswich Town,Chuba Akpom,45,7.3,1,1,0,0,0,0.9651,0.00360155,1,0,0,0,0,0,0.0,0,Chuba Akpom,320,45,1,0,0.97,0.0,5,0,0,30,0,4.77,0.9953,0
2,Ipswich Town,Daizen Maeda,73,6.2,1,1,0,0,0,0.0649,0.00622011,0,0,1,0,3,0,0.0,0,Daizen Maeda,562,72,0,0,0.06,0.01,2,0,5,10,0,4.77,0.1437,1
2,Ipswich Town,Dara O'Shea,90,5.0,0,1,0,0,0,0.0749,0.00557917,0,0,0,0,1,0,0.0,0,Dara O'Shea,304,90,0,0,0.07,0.01,0,0,1,-14,0,4.77,0.0,1
2,Ipswich Town,Darnell Furlong,17,6.0,0,0,0,0,0,0.0,0.00133672,0,0,1,1,1,0,0.0,0,Darnell Furlong,308,17,0,0,0.0,0.0,1,0,3,-1,0,4.77,0.0,0
2,Ipswich Town,Emersonn,45,6.2,0,0,1,0,1,0.0,2.932e-05,0,0,0,0,1,0,0.0,0,Emersonn,316,45,0,0,0.0,0.0,1,0,1,7,0,4.77,0.0,1
2,Ipswich Town,Exequiel Palacios,28,6.5,0,0,0,0,1,0.0,0.0148406,0,0,1,2,0,0,0.0,0,Exequiel Palacios,619,28,0,0,0.0,0.01,1,0,6,11,0,4.77,0.0,0
2,Ipswich Town,Issa Diop,90,7.1,0,0,0,0,0,0.0,0.0024827,0,0,0,2,5,0,0.0,0,Issa Diop,259,90,0,0,0.0,0.0,2,0,12,7,0,4.77,0.0,1
2,Ipswich Town,Jacob Greaves,90,4.9,0,0,0,0,0,0.0,0.00533964,0,0,1,0,5,0,0.0,0,Jacob Greaves,306,90,0,0,0.0,0.01,-1,0,10,-13,0,4.77,0.0,1
2,Ipswich Town,Julio Enciso,90,7.0,1,3,1,1,1,0.4025,0.313092,0,1,1,0,0,0,0.0,0,Julio Enciso,591,90,0,1,0.4,0.31,5,0,8,25,0,4.77,0.4056,1
2,Ipswich Town,Kasey McAteer,15,6.5,0,0,0,0,0,0.0,7.557e-05,0,0,0,0,0,0,0.0,0,Kasey McAteer,323,7,0,0,0.0,0.0,1,0,1,3,0,4.77,0.0,0
2,Ipswich Town,Kjell Scherpen,90,8.5,0,0,0,0,0,0.0,0.00583747,0,0,0,1,3,6,-0.3024,0,Kjell Scherpen,564,90,0,0,0.0,0.01,2,0,0,9,6,4.77,0.0,1
2,Ipswich Town,Leif Davis,90,6.5,2,2,0,1,1,0.5369,0.124677,1,0,0,1,2,0,0.0,0,Leif Davis,305,90,1,0,0.54,0.12,6,0,4,1,0,4.77,0.9485,1
2,Ipswich Town,Marcelino Núñez,62,6.0,0,0,0,0,1,0.0,0.02309,0,0,1,0,2,0,0.0,0,Marcelino Núñez,309,61,0,0,0.0,0.02,2,0,9,6,0,4.77,0.0,1
2,Ipswich Town,Saša Lukić,73,6.6,0,1,0,0,1,0.0167,0.0155886,0,0,3,1,5,0,0.0,0,Saša Lukić,267,72,0,0,0.02,0.02,1,0,11,11,0,4.77,0.0,1
2,Leeds,Anton Stach,90,6.9,0,1,0,0,1,0.0664,0.0126658,0,0,4,2,6,0,0.0,0,Anton Stach,335,90,0,0,0.07,0.01,4,0,16,13,0,1.67,0.0,1
2,Leeds,Ao Tanaka,45,6.9,0,0,0,0,0,0.0,0.0107829,0,0,3,0,4,0,0.0,0,Ao Tanaka,345,45,0,0,0.0,0.01,1,0,11,6,0,1.67,0.0,0
2,Leeds,Brenden Aaronson,45,6.5,0,0,0,0,0,0.0,0.00501195,0,0,1,0,1,0,0.0,0,Brenden Aaronson,337,45,0,0,0.0,0.01,1,0,3,6,0,1.67,0.0,1
2,Leeds,Daniel James,22,6.6,0,4,0,0,0,0.2367,0.00626422,0,0,0,0,0,0,0.0,0,Daniel James,343,22,0,0,0.24,0.01,1,0,2,2,0,1.67,0.0,0
2,Leeds,Dominic Calvert-Lewin,90,7.2,1,1,0,0,0,0.9231,0.0201396,1,0,0,0,3,0,0.0,0,Dominic Calvert-Lewin,346,90,1,0,0.92,0.02,8,0,4,31,0,1.67,0.9951,1
2,Leeds,Ethan Ampadu,90,7.2,0,1,0,0,1,0.0141,0.0909539,0,0,2,2,2,0,0.0,0,Ethan Ampadu,338,90,0,0,0.01,0.09,2,0,10,12,0,1.67,0.0,1
2,Leeds,Harry Wilson,45,7.1,0,1,0,0,1,0.0106,0.0393567,0,0,1,2,0,0,0.0,0,Harry Wilson,260,45,0,0,0.01,0.04,1,0,6,7,0,1.67,0.0,0
2,Leeds,Jaka Bijol,45,6.4,0,0,0,0,0,0.0,0.00166014,0,0,0,1,4,0,0.0,0,Jaka Bijol,327,45,0,0,0.0,0.0,1,0,5,0,0,1.67,0.0,1
2,Leeds,James Justin,90,7.0,1,1,0,0,1,0.0306,0.00832338,0,0,2,1,4,0,0.0,0,James Justin,332,90,0,0,0.03,0.01,2,0,8,12,0,1.67,0.1746,1
2,Leeds,James Trafford,90,6.8,0,0,0,0,0,0.0,0.00273669,0,0,0,0,0,4,-0.1874,0,James Trafford,385,90,0,0,0.0,0.0,3,0,0,20,4,1.67,0.0,1
2,Leeds,Jayden Bogle,68,7.0,0,0,0,0,1,0.0,0.00576008,0,0,2,0,4,0,0.0,0,Jayden Bogle,330,67,0,0,0.0,0.01,2,0,7,9,0,1.67,0.0,1
2,Leeds,Joe Rodon,34,6.7,0,0,0,0,0,0.0,0.00055296,0,0,0,0,3,0,0.0,0,Joe Rodon,329,33,0,0,0.0,0.0,1,0,4,4,0,1.67,0.0,1
2,Leeds,Lukas Nmecha,21,6.6,0,1,1,0,2,0.0969,0.00230718,0,1,0,0,0,0,0.0,0,Lukas Nmecha,347,21,0,1,0.1,0.0,4,0,1,18,0,1.67,0.0,0
2,Leeds,Nico Elvedi,56,6.5,0,0,0,0,0,0.0,0.00466029,0,0,1,1,3,0,0.0,0,Nico Elvedi,598,56,0,0,0.0,0.0,1,0,6,9,0,1.67,0.0,0
2,Leeds,Noah Okafor,69,6.9,0,2,0,0,0,0.0769,0.0146963,0,0,1,0,1,0,0.0,0,Noah Okafor,336,68,0,0,0.08,0.01,2,0,2,11,0,1.67,0.0,1
